AUDIT-M2-280	The `RemovalReady` catalog-state proposal's monotonicity claim requires the predicate to be enforced at five distinct cursor/walk producer sites: the catalog-only frontier loop, the parent-cursor carry, hint-named namespaces (from the round's ref listing), REBUILD's cursor reconstruction, and carried holds (which need an explicit no-hold precondition on the Removing→RemovalReady CAS). The proposal's own text only explicitly covers the first and fifth; hint admission and REBUILD were flagged as not covered and must be added before implementation.
AUDIT-M2-281	The RemovalReady review identifies four claims the counter-proposal itself silently drops and that must return before implementation: (1) the perpetual `_files` janitor for foreign-incarnation debris (spec INV-3 still mandates it; without it the Task-4b leak interval becomes permanent), (2) the unauthorized terminal-append negative test, (3) the no-physical-empty gating proof reshaped as an op-journal test, and (4) Task 7's dead-root resume table needs two new rows for `RemovalReady`-without-`_ckpt` and `RemovalReady`-with-`_ckpt`.
AUDIT-M2-283	The RemovalReady proposal leaves the `Removed` ref-snapshot's fate conditional even though it has a second consumer: `namespaceIsRemoved`'s cold-runtime recovery reads the `Removed` lifecycle state, which the reader-absence predicate rides on. The task must decide the mechanism explicitly: reader absence should come from the catalog cut, and the `Removed` snapshot plus the `_cleanup` gate should be rewired or deleted together.
AUDIT-M2-347	A dropped Task 5 test obligation, `NamespaceRemovalDoesNotListOrDeleteFiles`, was the executable proof that removal has no physical-empty dependency (no `_files` LIST, no `_files` delete, entry deleted while files still exist); it must be restored in any rewrite.
AUDIT-M2-348	A dropped Task 5 test obligation is janitor suppression: a janitor that deletes during a suppressed round would pass every test named in the rewrite, so a suppressed-round-deletes-nothing test must be added.
AUDIT-M2-428	The ideal, fully-invisible zero-re-upload fix for the promote/GC condemn race is a writer-triggerable synchronous fold that activates the precommit edge before revalidation, but no writer↔GC synchronous-fold API exists today (only a test-only foldManifestEdgesForTest); this is recorded as a follow-up, with the bounded in-closure resurrect used as the pragmatic fix instead.
AUDIT-M2-439	In the CAS GC-observability skipped-transaction-detector design, probe A's independence from probe B rests on the two enumerations being separate physical LIST walks; if a future optimisation merges them (listing the same prefix twice is an obvious target), probe A would silently become vacuous, and the design leaves open whether the guard against this should be a code comment forbidding the merge or a test asserting two distinct LIST walks occur.
AUDIT-M2-441	In the CAS GC per-phase observability row design, phase_metrics is typed as a Map, so there is no compile-time type checking on key names and a typo in a key is invisible; the design leaves open whether this is worth a compile-time key list or is over-engineering for an introspection table.
AUDIT-M2-442	The CAS GC per-phase row design treats its 17-phase split as a judgement call: fold_seal_read and fold_seal_write (one GET and one PUT) could fold into neighbouring phases, and round_commit mixes the heavy prune step with the trivial CAS step and arguably should be split.
B040-043	The plan's site map names nonexistent CasLayout and unqualified refLogKey, and points to nonexistent ContentAddressed/CasLayout.h and ContentAddressed/CasDecommission.cpp instead of Formats/CasLayout.h and Tools/CasDecommission.cpp
B040-064	The corrected paths still leave publishCkpt declared with nonexistent CasLayout and CasMountRuntime references, while Stage B's shown non-dependent requires expression can be a hard compile error
B046-033	The 05020_content_addressed_fsck.reference golden was missing the three columns namespace_janitor_pending, namespace_janitor_pending_bytes, and namespace_janitor_pending_lives, so its 17-field header and row could not match the 20-column SQL output; the golden was regenerated with the columns after lifeless_keys.
AUDIT-M-036	MultipleDisksObjectStorageTransaction has a latent bad_weak_ptr risk: a double enable_shared_from_this base means the CA writeFile pinning subclass is not reachable today only because cross-disk CA copy hits a different path first (DiskObjectStorageTransaction.h). Proposed fix: drop the redundant base.
B001-001	CAS is an opt-in disk backend enabled with <metadata_type>content_addressed</metadata_type> that stores MergeTree part files once by content hash in a shared object-storage pool.
B001-003	The CAS implementation has a frontend layer, a backend-agnostic DB::Cas core, and a token-aware Cas::Backend seam; dependencies point inward and the core does not include the frontend.
B001-035	CasStore owns mount lifecycle, ref snapshot+log state, manifest reads, and plain-object helpers; CasBuild owns blob hashing, staging, deduplication, and condemned resurrection.
B001-061	The frontend translates IMetadataStorage and IMetadataTransaction path operations into (namespace, ref, file) routes and then into Cas::Store or Cas::Build operations.
B004-001	The content-addressed storage backend stores each `MergeTree` part file once under a content hash so multiple servers can share a pool without byte duplication or Keeper state proportional to data volume.
B008-009	`PartRefKey::cacheKey` joins namespace and ref with a NUL separator because NUL cannot occur in disk-derived namespace strings or ref names, making keys unambiguous even when refs contain `/`.
B008-016	`PartFolderView::estimatedBytes` conservatively includes fixed overhead, mutable key/value payload sizes, and `manifest_size`, intentionally over-counting the shared manifest decode.
B008-051	The manifest decode-cache weight includes fixed overhead plus each entry's path size, inline-byte size, and per-entry overhead, and the view cache keeps its conservative `manifest_size` component because a view can outlive a decode-cache entry.
B008-053	The design scope is content-addressed metadata reads and committed part-ref mutations below `ContentAddressedMetadataStorage`; it excludes `MergeTree` changes, `IMetadataStorage` API changes, and disk or pool format changes.
B008-060	The design does not cache blob payload bytes, ref absence, or namespace listings, and it does not add a disk-persistent cache, distributed invalidation, generic path-result cache, SQL introspection, or `IMetadataStorage` API.
B008-064	`ContentAddressedMetadataStorage` owns one facade instance, constructs it after `Store::open` during startup, resets it before `cas_store` during shutdown, and its accessor throws `LOGICAL_ERROR` before startup.
B008-084	The retained map is a `Common/CacheBase` LRU keyed by the canonical `PartRefKey` string and weighted by `estimatedBytes`; namespace erasure is a prefix scan and is hygiene rather than correctness.
B008-086	A retained view's weight is fixed overhead plus mutable key/value sizes plus `manifest_size`; views above `cas_part_folder_cache_max_entry_bytes` are served but not retained.
B016-050	`Formats/README.md` is a living registry whose bucket map, codec table, and evolution rules are updated in the same commit as any persisted-format change.
B017-096	The canonical include direction is `Primitives → Formats → Backend → Pool → Gc → Tools ≈ Parts → facade`; `Tools` and `Parts` are siblings with no edges between them.
B017-097	The include-direction rule is documented in `README.md` and is not enforced by a CI script; deliberate exceptions allow the staging sweeper and `probeConditionalCopy` to bypass `Backend` into `IObjectStorage`.
B018-028	The source-layout refactor's include-direction rule permits a file to include only its own layer and layers to its left, with named exceptions for the staging sweeper and `probeConditionalCopy` bypassing `Backend` into `IObjectStorage` and for `Backend` reading `Formats` traits.
B027-107	A test belongs in the pull request introducing the topmost unit it genuinely exercises; if a purported unit test needs five layers, the code seam is wrong or the test is actually an assembly test.
B027-114	Stage A closes the LIST-incompleteness blocker for existing namespaces with per-namespace contiguous ids, in-band `EpochSeal`, `_ckpt`, arithmetic fold/recovery, a destructive-round frontier proof, and REBUILD-surviving holds; LIST is only a zero-trust hint.
B031-073	The Stage B catalog is the sole authority for namespace lives, LIST is only a zero-trust hint, held `NamespaceLifeId` handles make hot reads catalog-free, destructive actions revalidate exact catalog tokens per key, and the destructive gate opens only on a complete catalog-proven frontier.
B033-031	An extraction manifest gives every corpus file either `records: N` or an `ephemeral` reason; every durable record has one claim, source paths, issue IDs, and one suggested target.
B035-061	The consolidation coverage matrix is the mandatory deletion gate: a source document may not be deleted unless the matrix maps its durable invariants, decisions, rejected paths, and load-bearing technical details to consolidated targets; ephemeral play-by-play is intentionally excluded.
B035-097	The CAS drop-in goal is `metadata_type = content_addressed` with no DDL or engine change; acceptance work includes the B31 gate, removal of tags, and no-leftovers GC.
B037-094	CAS is a `metadata_type = content_addressed` disk back-end for `MergeTree` and `ReplicatedMergeTree` that stores each part file once by content hash, allowing replicas to share an object-storage pool without byte duplication or zero-copy replication.
B038-031	The include-direction rule permits a file to include only its own layer and layers to its left; the staging sweeper and `probeConditionalCopy` are named exceptions that reach directly into `IObjectStorage`.
B039-104	A content-addressed disk is an `IMetadataStorage` over an `IObjectStorage`; reads follow `ref → tree(manifest) → blob`, writes hash blobs before atomically publishing a tree manifest and ref at commit, and removal unlinks the ref for later reachability GC.
B039-107	`Cas::Store` is the central pool object for the read path, ref lifecycle, shared `mutateShard` CAS loop, decode/tree caches, watermark, and event sink, and is a friend of `Build` and `Gc`.
B039-123	The intended dependency direction is ClickHouse Disks interfaces to content-addressed orchestration to `Cas::Store`, then to `Cas::Backend`, `Cas::Layout`, codecs, and value objects; no cyclic dependencies were observed.
B040-143	The v2 format registry requires one FormatId entry with magic, family, cap, and compression policy, one codec pair, one storage key, one golden and corruption test, and one codecs.md row per persisted object
B040-179	The v3 format checklist requires one FormatId entry, one mapping-only codec in Formats, one documented CasLayout key, one shared-harness registration, and one Formats/README.md row
B046-001	The seven SYSTEM CAS command type constants are CAS_GC_RUN, CAS_GC_REBUILD, CAS_DROP_POOL_MEMBER, CAS_FSCK, CAS_FORGET, CAS_GC_STOP, and CAS_GC_START.
B046-003	SYSTEM CONTENT ADDRESSED GC RUN foo is no longer accepted, while SYSTEM CAS GC RUN foo parses and reaches disk resolution, returning Unknown disk foo for an unknown disk; no backward-compatible alias for the old spelling remains.
B046-036	The contentAddressedFsckColumns declaration and appendContentAddressedFsckRow both contain 20 entries, with the three janitor-pending columns immediately after lifeless_keys.
B047-046	CAS soak system-log sections and tables are named `cas_log` and `cas_gc_log`; `cas_garbage_collection_log` is not the configured section name.
B047-047	The system tables `system.content_addressed_log`, `system.content_addressed_garbage_collection_log`, and `system.content_addressed_mounts` no longer exist; live soak tooling queries their CAS-renamed counterparts.
B048-052	The renamed system-table pages are `cas_gc_log.md`, `cas_log.md`, and `cas_mounts.md`, with slugs under `/operations/system-tables/cas_*` and explicit anchors on every touched heading.
B050-009	`CasInspect` does not render snapshot `lifecycle` or snapshot `remove_txn_id`, while retaining fold-seal cleanup evidence `remove_txn_id` as separate authoritative state.
B050-019	Snapshot JSON from `CasInspect` contains neither lifecycle nor snapshot removal id, while fold-seal `cleanup_evidence.remove_txn_id` remains rendered.
AUDIT-M-001	CAS does not dedup independently recomputed bytes (parts are not bit-reproducible across independent rebuilds due to compression block boundaries, codec defaults, and TTL now()); cross-replica dedup works only because one replica produces a part and others reference it.
B004-002	The CAS pool protocol has no external coordinator and no ZooKeeper/Keeper usage; `MountLeaseKeeper` is a lease renewer rather than a Keeper client.
B008-004	`Cas::findEntry` performs binary search over decoded manifest entries and returns a pointer into the input vector or `nullptr` when the exact path is absent.
B008-005	`Cas::entryRange` returns the contiguous `[first,last)` span of entries whose paths start with a directory prefix, and an empty prefix denotes the whole entry span.
B008-031	After Phase 2 migration, `Cas::Store` is protocol-only: `Store::lookupPath` and the manifest overload of `Store::listDirectory` are deleted in favor of `Cas::findEntry` and `Cas::entryRange`.
B008-040	The retained view map is a byte-weighted `Common/CacheBase` LRU keyed by `PartRefKey::cacheKey`; it is consulted and populated only for `CachedForLoad`.
B008-049	Phase 5 replaces the count-only manifest decode cache with a byte-weighted `CacheBase` LRU while leaving `shard_decode_cache` and `dedup_cache` in `Cas::Store`.
B008-054	The architecture places one `CachedPartFolderAccess` facade between `ContentAddressedMetadataStorage` or `ContentAddressedTransaction` and `Cas::Store`; the facade serves immutable `PartFolderView` snapshots and owns committed part-ref mutations.
B008-056	`readManifestShared` exposes the immutable manifest decode already held by `manifest_cache`, and strict decoder path ordering enables `PartFolderView` binary search and range scans without materialized indexes.
B008-058	Phase 5 byte-bounds `manifest_cache` without relocating `shard_decode_cache` or `dedup_cache`, and retains the conservative `manifest_size` over-count in the view cache.
B008-083	`Store::lookupPath` and the manifest overload of `Store::listDirectory` are removed after callers migrate because pure tree queries do not belong in the protocol class.
B017-090	The source-layout refactoring is an approved design whose goal is a readable self-describing CAS tree with strict one-direction includes, selected file merges, and decomposition of `CasStore` and `CasBuild`, with zero behavior change.
B017-095	The target tree removes `Core/` and organizes CAS code into `Primitives`, `Formats`, `Backend`, `Pool`, `Gc`, `Tools`, `Parts`, and top-level facades.
B017-105	The decomposed `CasPool` remains a composition root with thin delegating wrappers so external wiring, GC, tools, and tests retain their existing API.
B018-027	The source-layout refactor target tree is `Primitives → Formats → Backend → Pool → Gc → Tools ≈ Parts → facade`.
B022-057	The `SYSTEM CONTENT ADDRESSED GARBAGE COLLECTION` command is renamed to `SYSTEM CONTENT ADDRESSED GC RUN`; the disk argument remains optional and omitted means all CA disks.
B026-001	The CAS follow-ups define four mechanisms: a mechanism-agnostic skipped-transaction detector, per-phase rows in `system.content_addressed_garbage_collection_log`, an `S42` verdict based on consistency assertions, and an opt-in mount-time force-claim.
B027-097	The CAS subsystem forms a dependency DAG `Primitives → Formats → Backend → Pool → {Parts, Gc} → Tools` with one `CasTypes.h → CasFormat.h` include cycle and no layer including top-level glue.
B027-098	The feature is reachable through the single registration line `factory.registerMetadataStorageType("content_addressed", …)` in `MetadataStorageFactory.cpp:219`, enabling the subsystem to land dark until a small wiring change turns it on.
B027-100	`Pool/CasPool.cpp` is a 66-method facade mixing mount lifecycle, ref-ledger delegation, staging, plain objects, blob upload, metadata, and event dispatch; it is identified as the subsystem's god object and should remain a thin facade during decomposition.
B027-101	The large CAS headers are not to be split: their comments occupy 53–61% of the files and document the protocols as normative reviewer-facing specifications.
B033-001	The CAS documentation consolidation uses a four-phase pipeline: freeze the corpus, map documents to durable claims, classify and verify claims against code at HEAD, and reduce the verified ledger into current documentation.
B033-003	The consolidated user-facing CAS documentation is placed under `docs/en/antalya/cas/`, with the old corpus retained only when it is still valuable and still actual.
B033-010	The frozen CAS corpus includes changed markdown/text files relative to the merge-base with `altinity/antalya-26.6`, selected untracked CAS-related markdown/text files, and explicit `utils/ca-soak/scenarios/` documents, while excluding `.tla` and `.cfg` files.
B033-011	Map records represent one self-contained durable claim rather than a document summary, and play-by-play run statuses, task checkboxes, night logs, and review sign-offs produce no records.
B033-021	The coverage matrix maps every corpus file to a destination, an `ephemeral` reason, or `KEEP-IN-PLACE`, and deletion is forbidden if any file has no fate.
B033-022	The target CAS architecture documentation uses `blob`, part manifest, ref, `RefLedger`, mount lease, `server_root_id`, and incarnation token as canonical vocabulary across pages.
B033-024	The CAS corpus consolidation exists because roughly 390 markdown/text files contain both obsolete material and durable contracts, design decisions, bugs, TODOs, and runbook facts that plain deletion would lose.
B033-025	The new CAS documentation set reworks the numbered internal documents `01`–`11` into the architecture section under `docs/en/antalya/cas/`.
B033-034	Routing sends `done` and `rejected` material to `roadmap.md` and BACKLOG strike-throughs, `open` material to the regroomed `BACKLOG.md`, `doc-fact` material to its target page, and `stale` or `ephemeral` material only to the coverage matrix.
B033-038	The final consolidation state keeps the new documentation set, regroomed `BACKLOG.md`, `AGENTS.md`, selected still-actual specifications, all model sources and `*_RESULTS.md`, and only the coverage matrix from the work directory.
B038-030	The CAS source tree follows `Primitives → Formats → Backend → Pool → Gc → Tools ≈ Parts → facade`; `Tools` and `Parts` are siblings with no include edge between them.
B039-173	The cache ownership boundary is `Cas::Store` for protocol, `CasCacheState` for cache mechanics, `CachedPartFolderAccess` for committed part-folder access policy, and `ContentAddressedMetadataStorage` for path semantics.
B040-069	publishCkpt should use const Layout and the plumbed fence-check callback, and the negative overload checks should use a genuinely templated dependent concept before static_assert
B040-111	Every persisted CAS object should document its storage key and owner, body family, magic or no-magic reason, producer and consumers, determinism, versioning, integrity, decoder invariants, and tests
B040-112	cas_format.proto should remain the single normative protobuf file, with its magic table completed for OwnerProto, ServerEpochProto, and MountLeaseProto
B040-178	v3 places all codecs in Core/Formats and forbids Formats from including CasBackend or CasStore; a codec needing a backend does not compile
B043-001	CAS is opt-in per disk through `metadata_type = content_addressed` and coexists with zero-copy replication rather than replacing it.
B043-064	The CA storage layer can be modeled as a generic VFS of named mutable roots, immutable subtrees, immutable blobs, and mutable overlays; MergeTree-specific part semantics should remain in a thin adapter.
B044-038	The user-facing `cas-inspect` JSON key `ns` was renamed to `namespace`, while persisted wire-format `ns` keys remain unchanged.
B046-002	getTypeIndexToTypeName derives system-command SQL text from magic_enum::enum_entries by replacing underscores with spaces, so renaming a command enum constant changes its SQL spelling atomically with the parser and formatter.
B027-096	Relative to merge base `4359a07f088`, the CAS branch was measured at 3060 commits, 1215 files, +486529/−163 lines, including 120 subsystem files and +44000 subsystem lines.
B027-099	Complexity is concentrated in ten functions, including `Gc/CasGc.cpp::fold` at 1044 lines, `Tools/CasFsck.cpp::runFsckImpl` at 507 lines, and `Pool/CasRefLedger.cpp::flushRefBatch` at 570 lines.
B008-097	Phase 5 byte-bounds `manifest_cache`, whose previous bound was 16384 entries with no byte limit and therefore had a multi-GB worst case when decoded manifests contained large inline bytes.
B034-050	Per-part and per-ref `system.*` views plus a top-down decode/traversal surface were still missing even though GC logs, the event log, `content_addressed_mounts`, and the ca-fsck/dryrun/rebuild/ca-inspect tools existed.
B034-106	The numbered CAS documents still describe pre-Stage-A namespace files as `roots/<ns>/_files/<name>` and refs as `cas/refs/<ns>/<shard>`; the documentation sweep should wait until Stage B key shapes settle.
